swing_width,type,pivot_date,pivot_month,pivot_session,confluence_bucket,touchVolZ,breakVolZ,dormancy_hours,dormancy_bucket,broken,mfe_pts,mfe_atr,break_date,break_month
5,LOW,2026-06-24,2026-06,GLOBEX,2+,-0.1360,0.3683,12.05,LONG,1,560.2500,1.0376,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,2+,1.7976,0.5453,5.03,LONG,1,32.5000,0.0602,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,2+,1.4613,-0.2116,0.20,SHORT,1,277.5000,0.5139,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,0,0.1482,-0.1161,0.90,MEDIUM,1,525.7500,0.9737,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,0,-0.6883,-0.3465,0.88,MEDIUM,1,297.0000,0.5500,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,1,-0.3268,-0.2371,0.35,MEDIUM,1,535.2500,0.9913,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,1,-0.4618,0.1888,0.23,SHORT,1,535.2500,0.9913,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,1,0.5531,-0.4771,1.15,MEDIUM,1,300.2500,0.5561,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,1,0.8932,0.1273,0.57,MEDIUM,1,542.5000,1.0047,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,2+,0.1419,0.3091,4.77,LONG,1,314.5000,0.5824,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,2+,-0.0364,0.0843,0.22,SHORT,1,314.5000,0.5824,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,2+,-0.4052,-0.1474,2.05,MEDIUM,1,519.5000,0.9621,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,1,-0.1133,-0.4513,6.02,LONG,1,340.5000,0.6306,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,0,-0.1622,0.0261,0.27,SHORT,1,519.5000,0.9621,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,1,-0.2481,-0.5852,0.28,SHORT,1,340.5000,0.6306,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,1,-0.6982,0.0285,5.15,LONG,1,352.5000,0.6528,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,1,0.2193,0.0388,5.30,LONG,1,499.0000,0.9241,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,2+,0.6082,-0.1041,0.48,MEDIUM,1,331.0000,0.6130,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,1,-0.1264,-0.3947,0.47,MEDIUM,1,491.5000,0.9102,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,1,-0.2399,-0.6958,1.78,MEDIUM,1,300.2500,0.5561,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,1,-0.6246,-0.2191,1.68,MEDIUM,1,545.5000,1.0103,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,1,0.2084,-0.5384,0.33,MEDIUM,1,300.2500,0.5561,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,1,-0.0309,-0.3987,0.28,SHORT,1,545.5000,1.0103,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,2+,-0.6335,-0.3004,1.03,MEDIUM,1,318.5000,0.5899,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,1,0.0513,-0.4052,1.18,MEDIUM,1,332.0000,0.6149,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,1,0.0513,-0.4052,1.72,MEDIUM,1,535.2500,0.9913,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,2+,-0.1186,-0.4655,0.20,SHORT,1,332.0000,0.6149,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,0,-0.7852,-0.3550,0.28,SHORT,1,526.7500,0.9755,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,2+,-0.2265,-0.4403,0.57,MEDIUM,1,318.5000,0.5899,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,0,0.0508,-0.8013,0.32,SHORT,1,526.7500,0.9755,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,1,-0.8025,-0.5199,0.50,MEDIUM,1,338.7500,0.6274,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,1,0.4880,-0.5183,1.83,MEDIUM,1,488.2500,0.9042,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,1,-0.3641,-0.3485,2.48,MEDIUM,1,355.0000,0.6575,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,2+,-0.3954,-0.4886,2.50,MEDIUM,1,500.7500,0.9274,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,2+,-0.3716,-0.6218,0.40,MEDIUM,1,340.7500,0.6311,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,0,-0.4282,-0.0695,1.17,MEDIUM,1,528.7500,0.9792,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,1,-0.6945,-0.3173,2.13,MEDIUM,1,546.2500,1.0116,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,1,-0.2380,-0.3343,1.60,MEDIUM,1,309.2500,0.5727,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,2+,-0.1386,-0.2921,0.63,MEDIUM,1,524.0000,0.9704,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,1,-0.1792,-0.3049,0.85,MEDIUM,1,338.7500,0.6274,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,2+,0.5330,-0.4689,11.33,LONG,1,466.2500,0.8635,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,1,-0.1464,-0.4507,11.72,LONG,1,395.0000,0.7315,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,1,-0.3826,0.0720,1.80,MEDIUM,1,484.5000,0.8973,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,2+,1.4984,-0.5331,0.65,MEDIUM,1,338.7500,0.6274,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,1,0.2699,-0.3799,3.43,LONG,1,300.2500,0.5561,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,1,-0.2348,-0.2524,0.18,SHORT,1,300.2500,0.5561,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,1,0.2472,-0.2881,1.43,MEDIUM,1,557.5000,1.0325,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,1,-0.4317,-0.3829,0.28,SHORT,1,300.2500,0.5561,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,1,-0.3834,-0.4520,0.33,MEDIUM,1,557.5000,1.0325,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,2+,-0.1713,-0.5047,0.22,SHORT,1,277.5000,0.5139,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,2+,0.3078,-0.5863,7.03,LONG,1,557.5000,1.0325,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,1,-0.6049,-0.6966,0.25,SHORT,1,277.5000,0.5139,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,2+,-0.2478,-0.6334,1.82,MEDIUM,1,511.0000,0.9464,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,1,0.5722,0.0315,15.08,LONG,1,377.2500,0.6987,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,2+,0.4848,1.0317,14.88,LONG,1,388.7500,0.7200,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,2+,6.0353,0.1171,0.25,SHORT,1,388.7500,0.7200,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,RTH,2+,0.3291,0.0116,14.85,LONG,1,365.0000,0.6760,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,RTH,2+,0.2213,0.2163,2.95,LONG,1,320.7500,0.5940,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,RTH,1,1.3952,-0.3435,365.87,LONG,1,295.5000,0.5473,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,RTH,1,-0.4654,-0.4342,0.98,MEDIUM,1,378.0000,0.7000,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,RTH,2+,-0.4591,-0.0958,0.62,MEDIUM,1,359.7500,0.6662,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,RTH,2+,-0.5416,-0.1209,10.95,LONG,1,414.0000,0.7667,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,RTH,2+,1.7877,-0.0913,371.02,LONG,1,235.2500,0.4357,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,RTH,1,-0.2620,0.1759,0.78,MEDIUM,1,320.7500,0.5940,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,RTH,1,-0.0951,-0.1250,10.92,LONG,1,443.7500,0.8218,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,RTH,2+,0.2765,0.0287,2.55,MEDIUM,1,277.5000,0.5139,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,RTH,1,-0.1426,-0.2590,2.32,MEDIUM,1,519.0000,0.9612,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,RTH,1,0.2209,-0.0099,22.35,LONG,1,277.2500,0.5135,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,RTH,1,-0.3948,-0.4208,3.83,LONG,1,475.0000,0.8797,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,RTH,2+,-0.5218,0.0164,3.77,LONG,1,345.0000,0.6389,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,RTH,2+,1.0114,-0.3136,0.80,MEDIUM,1,419.5000,0.7769,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,RTH,2+,0.1382,-0.1462,0.28,SHORT,1,345.0000,0.6389,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,RTH,2+,0.7494,-0.2670,0.45,MEDIUM,1,419.5000,0.7769,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,RTH,1,-0.4610,-0.2311,6.00,LONG,1,398.2500,0.7376,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,RTH,2+,0.5270,-0.0660,0.87,MEDIUM,1,471.7500,0.8737,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,RTH,2+,-0.2972,-0.3628,0.18,SHORT,1,454.5000,0.8417,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,RTH,1,0.8222,-0.5917,0.38,MEDIUM,1,398.2500,0.7376,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,RTH,0,-0.5286,-0.3153,0.28,SHORT,1,398.2500,0.7376,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,RTH,2+,0.0203,-0.1542,13.68,LONG,1,343.5000,0.6362,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,RTH,1,0.1140,-0.3022,17.67,LONG,1,521.2500,0.9653,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,RTH,2+,-0.4788,0.4486,17.95,LONG,1,295.5000,0.5473,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,RTH,0,-0.0883,0.2067,22.32,LONG,1,521.2500,0.9653,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,RTH,0,1.8304,0.3927,363.30,LONG,1,91.2500,0.1690,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,RTH,1,2.0974,0.4683,378.47,LONG,1,726.5000,1.3455,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,RTH,1,1.2283,0.1061,363.32,LONG,1,118.2500,0.2190,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,RTH,1,0.2708,0.3775,0.28,SHORT,1,726.5000,1.3455,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,RTH,1,0.1865,0.2300,0.23,SHORT,1,726.5000,1.3455,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,RTH,0,1.8617,0.2816,0.50,MEDIUM,1,108.5000,0.2009,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,RTH,1,1.2460,0.3139,0.27,SHORT,1,726.5000,1.3455,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,RTH,0,0.4282,0.1127,378.78,LONG,1,143.5000,0.2658,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,RTH,1,1.2213,0.8491,375.25,LONG,1,564.2500,1.0450,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,RTH,0,1.6495,1.3189,379.25,LONG,1,143.5000,0.2658,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,RTH,0,1.8621,0.6617,377.80,LONG,1,54.0000,0.1000,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,RTH,0,1.5668,1.2081,390.87,LONG,1,787.0000,1.4575,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,RTH,0,1.7501,1.1950,378.15,LONG,1,42.5000,0.0787,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,RTH,0,1.3874,1.1095,0.18,SHORT,1,787.0000,1.4575,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,RTH,0,0.8476,0.9172,819.20,LONG,1,101.2500,0.1820,2026-06-25,2026-06
5,HIGH,2026-06-24,2026-06,RTH,0,1.6172,1.0942,0.53,MEDIUM,1,787.0000,1.4575,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,RTH,0,0.5296,0.1609,379.72,LONG,1,762.5000,1.4121,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,RTH,0,0.9899,0.0460,2.23,MEDIUM,1,155.5000,0.2795,2026-06-25,2026-06
5,LOW,2026-06-24,2026-06,RTH,0,0.1660,4.2274,384.02,LONG,1,261.0000,0.4691,2026-06-25,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,0,4.9660,2.8272,37.73,LONG,1,184.5000,0.3417,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,0,2.8282,2.8951,0.18,SHORT,1,184.5000,0.3417,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,0,4.3089,3.8857,654.62,LONG,1,666.7500,1.2348,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,0,6.7314,2.1991,166.90,LONG,1,87.7500,0.1577,2026-06-25,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,1,4.2343,0.2373,171.92,LONG,1,153.7500,0.2847,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,0,0.3806,-0.1633,1.28,MEDIUM,1,87.7500,0.1577,2026-06-25,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,0,0.0162,0.5982,40.00,LONG,1,137.0000,0.2537,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,0,0.0284,0.2219,40.03,LONG,1,156.0000,0.2889,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,2+,0.5127,0.8926,0.28,SHORT,1,129.0000,0.2389,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,1,0.4930,0.6633,170.40,LONG,1,173.2500,0.3209,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,2+,1.8868,-0.1654,0.22,SHORT,1,123.7500,0.2292,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,2+,-0.0635,-0.0497,0.18,SHORT,1,129.0000,0.2389,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,2+,0.0239,0.0335,0.22,SHORT,1,127.7500,0.2366,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,1,-0.1713,-0.1950,0.48,MEDIUM,1,180.5000,0.3343,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,2+,1.4032,-0.4404,0.22,SHORT,1,740.2500,1.3709,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,1,-0.0145,-0.5066,170.77,LONG,1,192.0000,0.3556,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,2+,-0.3493,-0.3901,0.22,SHORT,1,740.2500,1.3709,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,2+,1.1140,-0.4396,0.53,MEDIUM,1,180.5000,0.3343,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,2+,0.6696,-0.4832,0.33,MEDIUM,1,740.2500,1.3709,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,1,1.2820,-0.1294,1.20,MEDIUM,1,158.0000,0.2926,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,1,-0.8605,-0.0276,2.65,LONG,1,764.7500,1.4163,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,0,0.4600,-0.3162,41.77,LONG,1,120.7500,0.2170,2026-06-25,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,2+,-0.1766,-0.0433,0.43,MEDIUM,1,779.2500,1.4432,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,0,-0.2377,-0.3870,1.83,MEDIUM,1,143.7500,0.2584,2026-06-25,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,2+,-0.2977,-0.1539,0.97,MEDIUM,1,740.2500,1.3709,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,1,0.2586,-0.5235,0.83,MEDIUM,1,161.0000,0.2894,2026-06-25,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,1,0.2771,-0.0107,34.75,LONG,1,636.2500,1.1783,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,1,-0.0132,-0.3795,34.37,LONG,1,271.5000,0.5028,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,0,0.4770,-0.2453,41.42,LONG,1,651.7500,1.2070,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,0,0.0727,-0.3386,0.22,SHORT,1,258.0000,0.4778,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,0,-0.0502,-0.3831,0.23,SHORT,1,651.7500,1.2070,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,1,-0.0912,-0.1276,663.37,LONG,1,284.2500,0.5264,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,0,0.1525,-0.1133,0.32,SHORT,1,651.7500,1.2070,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,1,-0.4812,-0.2197,0.47,MEDIUM,1,271.5000,0.5028,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,0,-0.2294,0.0222,0.20,SHORT,1,657.7500,1.2181,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,0,1.6554,-0.2965,5.20,LONG,1,234.7500,0.4348,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,1,-0.3503,-0.4164,671.32,LONG,1,686.0000,1.2705,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,0,-0.2603,-0.4524,0.38,MEDIUM,1,228.7500,0.4236,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,1,0.1112,0.0210,0.33,MEDIUM,1,686.0000,1.2705,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,0,-0.3284,1.1929,0.22,SHORT,1,242.2500,0.4486,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,1,0.5937,0.1188,36.22,LONG,1,745.5000,1.3399,2026-06-25,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,0,-0.5514,-0.5107,1.28,MEDIUM,1,262.5000,0.4861,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,0,-0.7606,-0.3956,1.42,MEDIUM,1,786.2500,1.4132,2026-06-25,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,0,-0.4977,1.1864,1.13,MEDIUM,1,238.7500,0.4422,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,1,4.7078,0.1612,1.33,MEDIUM,1,786.2500,1.4132,2026-06-25,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,2+,0.7006,0.2126,1.53,MEDIUM,1,224.5000,0.4158,2026-06-24,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,0,0.6750,0.1028,175.32,LONG,1,715.0000,1.3242,2026-06-24,2026-06
5,HIGH,2026-06-24,2026-06,GLOBEX,2+,1.1394,-0.0663,0.20,SHORT,1,209.5000,0.3765,2026-06-25,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,0,-0.1490,-0.2489,45.25,LONG,1,706.5000,1.2698,2026-06-25,2026-06
5,LOW,2026-06-24,2026-06,GLOBEX,0,0.3790,0.1646,0.20,SHORT,1,835.0000,1.5008,2026-06-25,2026-06
5,LOW,2026-06-25,2026-06,GLOBEX,0,-0.2877,-0.2175,470.98,LONG,1,731.7500,1.3152,2026-06-25,2026-06
5,HIGH,2026-06-25,2026-06,GLOBEX,1,0.3533,0.5643,0.73,MEDIUM,1,209.5000,0.3765,2026-06-25,2026-06
5,LOW,2026-06-25,2026-06,GLOBEX,0,0.9697,-0.3422,0.77,MEDIUM,1,706.5000,1.2698,2026-06-25,2026-06
5,HIGH,2026-06-25,2026-06,GLOBEX,1,0.4925,-0.3805,0.28,SHORT,1,218.7500,0.3932,2026-06-25,2026-06
5,LOW,2026-06-25,2026-06,GLOBEX,0,-0.1332,0.2170,0.90,MEDIUM,1,835.0000,1.5008,2026-06-25,2026-06
5,HIGH,2026-06-25,2026-06,GLOBEX,1,0.5456,-0.2014,6.10,LONG,1,191.7500,0.3446,2026-06-25,2026-06
5,LOW,2026-06-25,2026-06,GLOBEX,1,0.8707,-0.1431,1.05,MEDIUM,1,869.2500,1.5623,2026-06-25,2026-06
5,HIGH,2026-06-25,2026-06,GLOBEX,1,-0.6226,-0.3721,0.33,MEDIUM,1,187.7500,0.3375,2026-06-25,2026-06
5,LOW,2026-06-25,2026-06,GLOBEX,0,-0.4447,-0.2971,6.08,LONG,1,889.0000,1.5978,2026-06-25,2026-06
5,HIGH,2026-06-25,2026-06,GLOBEX,1,-0.2632,0.3012,0.23,SHORT,1,179.7500,0.3231,2026-06-25,2026-06
5,LOW,2026-06-25,2026-06,GLOBEX,0,-0.1202,0.1939,0.20,SHORT,1,889.0000,1.5978,2026-06-25,2026-06
5,HIGH,2026-06-25,2026-06,GLOBEX,1,1.7595,0.5655,5.83,LONG,1,139.0000,0.2498,2026-06-25,2026-06
5,LOW,2026-06-25,2026-06,GLOBEX,0,1.0633,0.4635,6.02,LONG,1,790.5000,1.4208,2026-06-25,2026-06
5,HIGH,2026-06-25,2026-06,GLOBEX,1,1.4519,0.0565,5.75,LONG,1,156.5000,0.2813,2026-06-25,2026-06
5,LOW,2026-06-25,2026-06,GLOBEX,1,0.6696,0.0826,0.23,SHORT,1,786.7500,1.4141,2026-06-25,2026-06
5,HIGH,2026-06-25,2026-06,GLOBEX,1,0.5506,0.8459,0.27,SHORT,1,144.0000,0.2588,2026-06-25,2026-06
5,LOW,2026-06-25,2026-06,GLOBEX,1,0.2844,0.3527,0.25,SHORT,1,909.5000,1.6347,2026-06-25,2026-06
5,HIGH,2026-06-25,2026-06,GLOBEX,0,-0.3653,-0.0378,0.77,MEDIUM,1,131.2500,0.2359,2026-06-25,2026-06
5,LOW,2026-06-25,2026-06,GLOBEX,0,-0.0427,-0.1677,176.55,LONG,1,808.2500,1.4527,2026-06-25,2026-06
5,HIGH,2026-06-25,2026-06,GLOBEX,1,0.3556,-0.2019,0.62,MEDIUM,1,142.5000,0.2561,2026-06-25,2026-06
5,LOW,2026-06-25,2026-06,GLOBEX,0,-0.1857,-0.0995,0.25,SHORT,1,920.7500,1.6549,2026-06-25,2026-06
5,LOW,2026-06-25,2026-06,GLOBEX,0,-0.4146,-0.2029,0.25,SHORT,1,920.7500,1.6549,2026-06-25,2026-06
5,HIGH,2026-06-25,2026-06,GLOBEX,1,0.2659,-0.3435,0.35,MEDIUM,1,142.5000,0.2561,2026-06-25,2026-06
5,LOW,2026-06-25,2026-06,GLOBEX,0,0.0123,-0.3173,0.23,SHORT,1,920.7500,1.6549,2026-06-25,2026-06
5,HIGH,2026-06-25,2026-06,GLOBEX,0,0.1596,0.4279,0.80,MEDIUM,1,120.7500,0.2170,2026-06-25,2026-06
5,LOW,2026-06-25,2026-06,GLOBEX,1,-0.5159,1.6243,49.62,LONG,1,820.7500,1.4752,2026-06-25,2026-06
5,HIGH,2026-06-25,2026-06,GLOBEX,2+,0.8572,-0.1811,475.98,LONG,1,70.2500,0.1263,2026-06-25,2026-06
5,LOW,2026-06-25,2026-06,GLOBEX,1,-0.1489,-0.3275,478.57,LONG,1,851.5000,1.5304,2026-06-25,2026-06
5,HIGH,2026-06-25,2026-06,GLOBEX,2+,-0.1697,-0.6140,0.38,MEDIUM,1,70.2500,0.1263,2026-06-25,2026-06
5,LOW,2026-06-25,2026-06,GLOBEX,1,-0.7066,0.4854,0.37,MEDIUM,1,851.5000,1.5304,2026-06-25,2026-06
5,HIGH,2026-06-25,2026-06,GLOBEX,0,0.3927,-0.4347,477.40,LONG,1,21.0000,0.0377,2026-06-25,2026-06
5,HIGH,2026-06-25,2026-06,GLOBEX,0,-0.5195,-0.5239,0.23,SHORT,1,21.0000,0.0377,2026-06-25,2026-06
5,LOW,2026-06-25,2026-06,GLOBEX,2+,-0.5642,-0.2820,0.52,MEDIUM,1,858.7500,1.5435,2026-06-25,2026-06
5,HIGH,2026-06-25,2026-06,GLOBEX,2+,0.4859,-0.6224,0.83,MEDIUM,1,75.2500,0.1353,2026-06-25,2026-06
5,LOW,2026-06-25,2026-06,GLOBEX,2+,-0.6803,-0.4743,0.32,SHORT,1,858.7500,1.5435,2026-06-25,2026-06
5,HIGH,2026-06-25,2026-06,GLOBEX,2+,-0.9710,-0.0739,0.27,SHORT,1,75.2500,0.1353,2026-06-25,2026-06
5,LOW,2026-06-25,2026-06,GLOBEX,1,0.4970,-0.1588,1.72,MEDIUM,1,820.7500,1.4752,2026-06-25,2026-06
5,LOW,2026-06-25,2026-06,GLOBEX,1,0.7330,-0.4112,0.18,SHORT,1,828.7500,1.4896,2026-06-25,2026-06
5,HIGH,2026-06-25,2026-06,GLOBEX,1,0.1306,-0.0482,12.37,LONG,1,108.5000,0.1950,2026-06-25,2026-06
5,LOW,2026-06-25,2026-06,GLOBEX,0,-0.3967,-0.0943,0.38,MEDIUM,1,832.7500,1.4967,2026-06-25,2026-06
5,LOW,2026-06-25,2026-06,GLOBEX,1,-0.0917,-0.3407,0.45,MEDIUM,1,821.0000,1.4756,2026-06-25,2026-06
5,HIGH,2026-06-25,2026-06,GLOBEX,2+,-0.1169,-0.4576,0.48,MEDIUM,1,108.5000,0.1950,2026-06-25,2026-06
5,HIGH,2026-06-25,2026-06,GLOBEX,2+,-0.2018,-0.6118,0.20,SHORT,1,101.2500,0.1820,2026-06-25,2026-06
