date,type,direction,baseline_pnl,adx_pnl
2026-06-04,STOP_SWEEP_LONG,LONG,-32,-32
2026-06-04,STOP_SWEEP_SHORT,SHORT,88,88
2026-06-05,DAILY_OPEN_SHORT,SHORT,118,118
2026-06-05,OR5_LOW_LONG,LONG,-182,-182
2026-06-05,PW_LOW_LONG,LONG,78,78
2026-06-05,IB_LOW_LONG,LONG,-182,-182
2026-06-05,FLOOR_R1_LONG,LONG,-182,-182
2026-06-05,PD_POC_LONG,LONG,78,78
2026-06-05,FLOOR_PIVOT_LONG,LONG,78,78
2026-06-05,PD_VAL_LONG,LONG,-182,-182
2026-06-05,PD_CLOSE_LONG,LONG,78,78
2026-06-05,PD_LOW_LONG,LONG,118,54
2026-06-05,IB_BEARISH,SHORT,888.5,888.5
2026-06-05,OPEN_TEST_DRIVE_SHORT,SHORT,1291.5,1291.5
2026-06-05,VALUE_AREA_RESPONSIVE_SHORT,SHORT,1329,1329
2026-06-05,VWAP_MAGNET_LONG,LONG,-62,-62
2026-06-05,STOP_SWEEP_SHORT,SHORT,88,88
2026-06-05,STOP_SWEEP_LONG,LONG,-32,-32
2026-06-08,PD_POC_LONG,LONG,88,88
2026-06-08,PD_CLOSE_LONG,LONG,88,88
2026-06-08,OR5_LOW_SHORT,SHORT,-122,-122
2026-06-08,FLOOR_PIVOT_SHORT,SHORT,88,88
2026-06-08,DAILY_OPEN_SHORT,SHORT,88,88
2026-06-08,WEEKLY_OPEN_SHORT,SHORT,88,88
2026-06-08,PD_VAL_LONG,LONG,58,58
2026-06-08,OR5_HIGH_SHORT,SHORT,58,58
2026-06-08,IB_HIGH_SHORT,SHORT,58,58
2026-06-08,PD_VAH_SHORT,SHORT,88,88
2026-06-08,FLOOR_R1_SHORT,SHORT,-122,-122
2026-06-08,PD_HIGH_SHORT,SHORT,58,58
2026-06-08,IB_BEARISH,SHORT,-418.5599999999977,-418.5599999999977
2026-06-08,VALUE_AREA_RESPONSIVE_SHORT,SHORT,-42.5,-42.5
2026-06-08,VALUE_AREA_RESPONSIVE_LONG,LONG,-3,-3
2026-06-08,TRT_LONG,LONG,4.75,4.75
2026-06-08,VWAP_MAGNET_SHORT,SHORT,-62,-62
2026-06-08,STOP_SWEEP_SHORT,SHORT,88,88
2026-06-08,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-06-09,DAILY_OPEN_SHORT,SHORT,-182,-182
2026-06-09,OR5_HIGH_SHORT,SHORT,-182,-182
2026-06-09,PD_HIGH_SHORT,SHORT,118,118
2026-06-09,OR5_LOW_LONG,LONG,-182,-182
2026-06-09,PD_OR_MID_LONG,LONG,-182,-182
2026-06-09,PD_IB_MID_LONG,LONG,-182,-182
2026-06-09,2D_POC_LONG,LONG,78,78
2026-06-09,PD_IB_LOW_LONG,LONG,-182,-182
2026-06-09,PD2_VAL_LONG,LONG,-182,-182
2026-06-09,PD_CLOSE_LONG,LONG,118,118
2026-06-09,FLOOR_PIVOT_LONG,LONG,-182,-182
2026-06-09,PD_POC_LONG,LONG,-182,-182
2026-06-09,FLOOR_S1_LONG,LONG,118,1318
2026-06-09,PD_VAL_SHORT,SHORT,118,-182
2026-06-09,PW_LOW_SHORT,SHORT,118,118
2026-06-09,M1_VAL_SHORT,SHORT,118,118
2026-06-09,IB_BEARISH,SHORT,2553.5,2553.5
2026-06-09,OPEN_TEST_DRIVE_LONG,LONG,-237,-237
2026-06-09,VWAP_MAGNET_LONG,LONG,-62,-62
2026-06-09,STOP_SWEEP_LONG,LONG,88,88
2026-06-09,STOP_SWEEP_LONG,LONG,88,88
2026-06-10,M1_VAL_LONG,LONG,118,118
2026-06-10,PD_VAH_SHORT,SHORT,118,118
2026-06-10,OR5_HIGH_SHORT,SHORT,118,118
2026-06-10,PW_LOW_SHORT,SHORT,118,118
2026-06-10,FLOOR_R1_LONG,LONG,78,78
2026-06-10,IB_HIGH_SHORT,SHORT,118,118
2026-06-10,PD_HIGH_SHORT,SHORT,118,118
2026-06-10,DAILY_OPEN_LONG,LONG,118,118
2026-06-10,OR5_LOW_LONG,LONG,-182,-182
2026-06-10,IB_LOW_LONG,LONG,-182,-182
2026-06-10,FLOOR_PIVOT_LONG,LONG,118,118
2026-06-10,PD_POC_LONG,LONG,118,118
2026-06-10,PD_VAL_LONG,LONG,78,78
2026-06-10,PD_CLOSE_LONG,LONG,78,78
2026-06-10,PD_LOW_LONG,LONG,118,118
2026-06-10,IB_BULLISH,LONG,-456.5,-456.5
2026-06-10,OPEN_TEST_DRIVE_LONG,LONG,-0.5,-0.5
2026-06-10,VALUE_AREA_RESPONSIVE_SHORT,SHORT,-39,-39
2026-06-10,TRT_SHORT,SHORT,477.5,477.5
2026-06-10,VWAP_MAGNET_SHORT,SHORT,58,58
2026-06-10,STOP_SWEEP_LONG,LONG,-32,-32
2026-06-10,STOP_SWEEP_LONG,LONG,88,88
2026-06-11,PD_IB_LOW_SHORT,SHORT,118,118
2026-06-11,DAILY_OPEN_SHORT,SHORT,118,118
2026-06-11,OR5_HIGH_SHORT,SHORT,118,118
2026-06-11,OR5_LOW_LONG,LONG,78,78
2026-06-11,PD_POC_SHORT,SHORT,-182,-182
2026-06-11,PD_OR_MID_SHORT,SHORT,-182,-182
2026-06-11,M1_VAL_SHORT,SHORT,-182,-182
2026-06-11,2D_POC_SHORT,SHORT,-182,-182
2026-06-11,PD_IB_MID_SHORT,SHORT,78,78
2026-06-11,PW_LOW_SHORT,SHORT,78,78
2026-06-11,FLOOR_S1_LONG,LONG,-182,-182
2026-06-11,IB_LOW_LONG,LONG,118,118
2026-06-11,PD_VAH_SHORT,SHORT,118,118
2026-06-11,FLOOR_PIVOT_SHORT,SHORT,118,118
2026-06-11,PD_IB_HIGH_LONG,LONG,118,118
2026-06-11,PD2_VAH_SHORT,SHORT,118,-182
2026-06-11,PD_HIGH_SHORT,SHORT,118,144.5
2026-06-11,PD_CLOSE_LONG,LONG,118,-23
2026-06-11,IB_BULLISH,LONG,-632.5,-632.5
2026-06-11,OPEN_TEST_DRIVE_SHORT,SHORT,-317.6750000000029,-317.6750000000029
2026-06-11,TRT_SHORT,SHORT,-318.6200000000026,-318.6200000000026
2026-06-11,VWAP_MAGNET_SHORT,SHORT,58,58
2026-06-11,STOP_SWEEP_LONG,LONG,-32,-32
2026-06-11,STOP_SWEEP_LONG,LONG,88,88
2026-06-12,FLOOR_S1_LONG,LONG,-182,-182
2026-06-12,PD_LOW_LONG,LONG,118,118
2026-06-12,OR5_LOW_LONG,LONG,78,78
2026-06-12,5D_OR_MID_SHORT,SHORT,-182,-182
2026-06-12,PD_VAL_SHORT,SHORT,-182,-182
2026-06-12,OR5_HIGH_SHORT,SHORT,-182,-182
2026-06-12,DAILY_OPEN_SHORT,SHORT,-182,-182
2026-06-12,FLOOR_PIVOT_SHORT,SHORT,78,78
2026-06-12,IB_HIGH_LONG,LONG,118,118
2026-06-12,PD_CLOSE_SHORT,SHORT,-182,-182
2026-06-12,PD_POC_SHORT,SHORT,118,118
2026-06-12,PD_VAH_SHORT,SHORT,78,78
2026-06-12,PD_HIGH_SHORT,SHORT,78,78
2026-06-12,TRT_SHORT,SHORT,-580.5,-580.5
2026-06-12,VWAP_MAGNET_SHORT,SHORT,-62,-62
2026-06-12,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-06-12,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-06-15,3M_VAH_SHORT,SHORT,-122,-122
2026-06-15,M1_VAH_SHORT,SHORT,-122,-122
2026-06-15,IB_HIGH_SHORT,SHORT,-122,-122
2026-06-15,OPEN_TEST_DRIVE_LONG,LONG,271.75,271.75
2026-06-15,BRACKET_BREAKOUT_LONG,LONG,180.5,180.5
2026-06-16,PD_IB_HIGH_SHORT,SHORT,78,78
2026-06-16,DAILY_OPEN_SHORT,SHORT,78,78
2026-06-16,2D_POC_SHORT,SHORT,78,78
2026-06-16,PD_IB_MID_LONG,LONG,-182,-182
2026-06-16,3M_VAH_LONG,LONG,-182,-182
2026-06-16,M1_VAH_LONG,LONG,-182,-182
2026-06-16,PD_IB_LOW_LONG,LONG,78,78
2026-06-16,PD_HIGH_LONG,LONG,78,78
2026-06-16,OR5_HIGH_LONG,LONG,118,118
2026-06-16,OR5_LOW_LONG,LONG,78,78
2026-06-16,PM_VAH_LONG,LONG,78,78
2026-06-16,FLOOR_R1_LONG,LONG,78,78
2026-06-16,PD_VAH_LONG,LONG,118,118
2026-06-16,PD_OR_MID_LONG,LONG,118,118
2026-06-16,MONTHLY_OPEN_LONG,LONG,118,118
2026-06-16,IB_BEARISH,SHORT,998,998
2026-06-16,OPEN_TEST_DRIVE_LONG,LONG,-115,-115
2026-06-16,TRT_SHORT,SHORT,-234.5,-234.5
2026-06-16,VWAP_MAGNET_LONG,LONG,-62,-62
2026-06-16,STOP_SWEEP_LONG,LONG,58,58
2026-06-16,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-06-17,PD_POC_LONG,LONG,78,78
2026-06-17,PD_OR_MID_SHORT,SHORT,118,118
2026-06-17,OR5_LOW_LONG,LONG,118,118
2026-06-17,PM_VAH_LONG,LONG,118,118
2026-06-17,PD_VAH_SHORT,SHORT,118,118
2026-06-17,OR5_HIGH_SHORT,SHORT,118,118
2026-06-17,DAILY_OPEN_SHORT,SHORT,118,118
2026-06-17,FLOOR_R1_LONG,LONG,78,78
2026-06-17,MONTHLY_OPEN_LONG,LONG,118,118
2026-06-17,PD_HIGH_SHORT,SHORT,118,118
2026-06-17,IB_LOW_LONG,LONG,118,118
2026-06-17,FLOOR_PIVOT_LONG,LONG,118,118
2026-06-17,PD_VAL_SHORT,SHORT,118,118
2026-06-17,PD_CLOSE_LONG,LONG,78,78
2026-06-17,PD_LOW_LONG,LONG,118,131
2026-06-17,IB_BEARISH,SHORT,-304.8000000000029,-304.8000000000029
2026-06-17,VALUE_AREA_RESPONSIVE_SHORT,SHORT,-43.5,-43.5
2026-06-17,TRT_LONG,LONG,-320.8799999999974,-320.8799999999974
2026-06-17,VWAP_MAGNET_LONG,LONG,58,58
2026-06-17,STOP_SWEEP_LONG,LONG,-32,-32
2026-06-17,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-06-18,PD_OR_MID_LONG,LONG,78,78
2026-06-18,OR5_LOW_LONG,LONG,78,78
2026-06-18,PD_IB_MID_LONG,LONG,118,118
2026-06-18,2D_POC_LONG,LONG,118,118
2026-06-18,PM_VAH_LONG,LONG,118,118
2026-06-18,PD_IB_HIGH_SHORT,SHORT,-182,-182
2026-06-18,DAILY_OPEN_SHORT,SHORT,78,78
2026-06-18,OR5_HIGH_SHORT,SHORT,118,118
2026-06-18,IB_HIGH_SHORT,SHORT,78,78
2026-06-18,3M_VAH_SHORT,SHORT,78,78
2026-06-18,M1_VAH_SHORT,SHORT,78,78
2026-06-18,IB_BEARISH,SHORT,-243.54000000000087,-243.54000000000087
2026-06-18,OPEN_TEST_DRIVE_SHORT,SHORT,-388.27500000000146,-388.27500000000146
2026-06-18,TRT_LONG,LONG,238.5,238.5
2026-06-18,STOP_SWEEP_SHORT,SHORT,88,88
2026-06-18,STOP_SWEEP_LONG,LONG,-32,-32
2026-06-19,PD_POC_LONG,LONG,78,78
2026-06-19,PD_VAL_LONG,LONG,78,78
2026-06-19,PD_CLOSE_LONG,LONG,78,78
2026-06-19,FLOOR_PIVOT_LONG,LONG,78,78
2026-06-19,OR5_HIGH_SHORT,SHORT,40,40
2026-06-19,DAILY_OPEN_LONG,LONG,78,78
2026-06-19,PD_VAH_SHORT,SHORT,51,51
2026-06-19,FLOOR_R1_SHORT,SHORT,78,78
2026-06-19,IB_HIGH_SHORT,SHORT,78,78
2026-06-19,PD_HIGH_SHORT,SHORT,78,78
2026-06-19,IB_BULLISH,LONG,35.5,35.5
2026-06-19,VALUE_AREA_RESPONSIVE_SHORT,SHORT,26.5,26.5
2026-06-19,VALUE_AREA_RESPONSIVE_LONG,LONG,-31,-31
2026-06-19,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-06-19,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-06-22,OR5_HIGH_SHORT,SHORT,88,88
2026-06-22,FLOOR_R1_SHORT,SHORT,88,88
2026-06-22,PW_HIGH_SHORT,SHORT,88,88
2026-06-22,DAILY_OPEN_LONG,LONG,88,88
2026-06-22,WEEKLY_OPEN_LONG,LONG,88,88
2026-06-22,PD_HIGH_SHORT,SHORT,88,88
2026-06-22,PD_VAH_LONG,LONG,-122,-122
2026-06-22,OR5_LOW_LONG,LONG,-122,-122
2026-06-22,PD_IB_HIGH_LONG,LONG,-122,-122
2026-06-22,FLOOR_PIVOT_LONG,LONG,-122,-122
2026-06-22,2D_POC_LONG,LONG,-122,-122
2026-06-22,PD_CLOSE_LONG,LONG,88,88
2026-06-22,PD_IB_MID_LONG,LONG,88,88
2026-06-22,PD_OR_MID_LONG,LONG,88,88
2026-06-22,3M_VAH_SHORT,SHORT,88,88
2026-06-22,M1_VAH_SHORT,SHORT,88,88
2026-06-22,PD_POC_LONG,LONG,-122,-122
2026-06-22,PD_IB_LOW_LONG,LONG,-122,-122
2026-06-22,PD_VAL_LONG,LONG,58,58
2026-06-22,PD_LOW_LONG,LONG,58,58
2026-06-22,IB_BULLISH,LONG,-317,-317
2026-06-22,OPEN_TEST_DRIVE_LONG,LONG,-321,-321
2026-06-22,TRT_SHORT,SHORT,477.5,477.5
2026-06-22,BRACKET_BREAKOUT_LONG,LONG,80,80
2026-06-22,STOP_SWEEP_LONG,LONG,-32,-32
2026-06-22,STOP_SWEEP_LONG,LONG,-32,-32
2026-06-23,PD_POC_SHORT,SHORT,-182,-182
2026-06-23,DAILY_OPEN_SHORT,SHORT,-182,-182
2026-06-23,FLOOR_PIVOT_SHORT,SHORT,-182,-182
2026-06-23,OR5_HIGH_SHORT,SHORT,-182,-182
2026-06-23,PD_VAH_SHORT,SHORT,-182,-182
2026-06-23,PW_LOW_SHORT,SHORT,-182,-182
2026-06-23,FLOOR_R1_SHORT,SHORT,-182,-182
2026-06-23,PD_HIGH_SHORT,SHORT,118,118
2026-06-23,IB_HIGH_LONG,LONG,78,78
2026-06-23,PD_CLOSE_LONG,LONG,78,78
2026-06-23,PD_VAL_LONG,LONG,78,78
2026-06-23,OR5_LOW_LONG,LONG,78,78
2026-06-23,IB_LOW_LONG,LONG,78,78
2026-06-23,PD_LOW_LONG,LONG,118,118
2026-06-23,IB_BULLISH,LONG,101,101
2026-06-23,OPEN_TEST_DRIVE_LONG,LONG,191.5,191.5
2026-06-23,VALUE_AREA_RESPONSIVE_SHORT,SHORT,-66.5,-66.5
2026-06-23,STOP_SWEEP_LONG,LONG,-32,-32
2026-06-23,STOP_SWEEP_LONG,LONG,-32,-32
2026-06-24,PD_POC_SHORT,SHORT,118,118
2026-06-24,PD_IB_MID_SHORT,SHORT,118,118
2026-06-24,FLOOR_R1_SHORT,SHORT,118,118
2026-06-24,DAILY_OPEN_LONG,LONG,-182,-182
2026-06-24,PD_IB_LOW_LONG,LONG,118,118
2026-06-24,OR5_LOW_LONG,LONG,118,118
2026-06-24,PD_OR_MID_SHORT,SHORT,118,118
2026-06-24,OR5_HIGH_SHORT,SHORT,78,78
2026-06-24,IB_HIGH_SHORT,SHORT,78,78
2026-06-24,PD_VAH_SHORT,SHORT,118,118
2026-06-24,PD_HIGH_SHORT,SHORT,118,118
2026-06-24,IB_LOW_LONG,LONG,-182,-182
2026-06-24,FLOOR_PIVOT_LONG,LONG,-182,-182
2026-06-24,PD_VAL_LONG,LONG,-182,-182
2026-06-24,PD_CLOSE_LONG,LONG,78,78
2026-06-24,PD_LOW_LONG,LONG,118,278
2026-06-24,OPEN_TEST_DRIVE_SHORT,SHORT,332.5,332.5
2026-06-24,VALUE_AREA_RESPONSIVE_SHORT,SHORT,-69,-69
2026-06-24,TRT_LONG,LONG,85.75,85.75
2026-06-24,VWAP_MAGNET_LONG,LONG,-62,-62
2026-06-24,STOP_SWEEP_LONG,LONG,88,88
2026-06-24,STOP_SWEEP_LONG,LONG,88,88
2026-06-25,OR5_LOW_LONG,LONG,-182,-182
2026-06-25,PD_IB_HIGH_LONG,LONG,-182,-182
2026-06-25,PD_IB_MID_LONG,LONG,-182,-182
2026-06-25,PD2_VAL_LONG,LONG,-182,-182
2026-06-25,PD_POC_LONG,LONG,-182,-182
2026-06-25,PD_VAL_SHORT,SHORT,-182,-182
2026-06-25,PD_IB_LOW_SHORT,SHORT,-182,-182
2026-06-25,PD_OR_MID_SHORT,SHORT,78,78
2026-06-25,PD_CLOSE_SHORT,SHORT,118,118
2026-06-25,FLOOR_PIVOT_SHORT,SHORT,118,118
2026-06-25,2D_POC_SHORT,SHORT,118,118
2026-06-25,PD_VAH_SHORT,SHORT,78,78
2026-06-25,PD2_VAH_SHORT,SHORT,118,118
2026-06-25,IB_BEARISH,SHORT,-741.5,-741.5
2026-06-25,OPEN_TEST_DRIVE_SHORT,SHORT,928.5,928.5
2026-06-25,VWAP_MAGNET_LONG,LONG,-62,-62
2026-06-25,STOP_SWEEP_SHORT,SHORT,88,88
2026-06-25,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-06-26,PD_CLOSE_LONG,LONG,-182,-182
2026-06-26,PD_IB_LOW_LONG,LONG,78,78
2026-06-26,FLOOR_PIVOT_SHORT,SHORT,-182,-182
2026-06-26,PD_VAL_SHORT,SHORT,-182,-182
2026-06-26,PD2_VAL_SHORT,SHORT,-182,-182
2026-06-26,PD_POC_SHORT,SHORT,-182,-182
2026-06-26,FLOOR_R1_SHORT,SHORT,78,78
2026-06-26,IB_HIGH_LONG,LONG,118,118
2026-06-26,PD_VAH_SHORT,SHORT,118,118
2026-06-26,2D_POC_SHORT,SHORT,118,118
2026-06-26,PD_HIGH_SHORT,SHORT,118,358
2026-06-26,IB_BULLISH,LONG,282.5,282.5
2026-06-26,STOP_SWEEP_LONG,LONG,-32,-32
2026-06-26,STOP_SWEEP_LONG,LONG,-32,-32
2026-06-29,PD_VAL_LONG,LONG,88,88
2026-06-29,DAILY_OPEN_LONG,LONG,88,88
2026-06-29,WEEKLY_OPEN_LONG,LONG,88,88
2026-06-29,2D_POC_LONG,LONG,88,88
2026-06-29,OR5_HIGH_SHORT,SHORT,-122,-122
2026-06-29,FLOOR_PIVOT_SHORT,SHORT,88,88
2026-06-29,PD2_VAH_SHORT,SHORT,88,88
2026-06-29,PD2_VAL_LONG,LONG,-122,-122
2026-06-29,OR5_LOW_LONG,LONG,-122,-122
2026-06-29,PD_IB_HIGH_LONG,LONG,88,88
2026-06-29,PD_IB_MID_LONG,LONG,88,88
2026-06-29,FLOOR_S1_SHORT,SHORT,-122,-122
2026-06-29,IB_LOW_SHORT,SHORT,-122,-122
2026-06-29,IB_HIGH_SHORT,SHORT,-122,-122
2026-06-29,PD_POC_SHORT,SHORT,-122,-122
2026-06-29,PD_CLOSE_SHORT,SHORT,88,88
2026-06-29,5D_OR_MID_SHORT,SHORT,88,88
2026-06-29,PD_VAH_SHORT,SHORT,58,58
2026-06-29,PD_HIGH_SHORT,SHORT,58,58
2026-06-29,OPEN_TEST_DRIVE_LONG,LONG,-461.5,-461.5
2026-06-29,TRT_LONG,LONG,-591.6200000000026,-591.6200000000026
2026-06-29,VWAP_MAGNET_LONG,LONG,-62,-62
2026-06-29,STOP_SWEEP_LONG,LONG,88,88
2026-06-29,STOP_SWEEP_LONG,LONG,-32,-32
2026-06-30,OR5_HIGH_SHORT,SHORT,-182,-182
2026-06-30,MONTHLY_OPEN_SHORT,SHORT,-182,-182
2026-06-30,PD_VAL_SHORT,SHORT,118,118
2026-06-30,FLOOR_PIVOT_SHORT,SHORT,118,118
2026-06-30,PM_VAH_SHORT,SHORT,118,118
2026-06-30,IB_HIGH_LONG,LONG,-182,-182
2026-06-30,PD_CLOSE_SHORT,SHORT,-182,-182
2026-06-30,PD_POC_SHORT,SHORT,13.5,13.5
2026-06-30,PD_VAH_SHORT,SHORT,78,78
2026-06-30,PD_HIGH_SHORT,SHORT,78,78
2026-06-30,IB_BULLISH,LONG,554.5,554.5
2026-06-30,OPEN_TEST_DRIVE_LONG,LONG,692,692
2026-06-30,BRACKET_BREAKOUT_LONG,LONG,531.5,531.5
2026-06-30,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-06-30,STOP_SWEEP_LONG,LONG,-32,-32
2026-07-01,PD_OR_MID_LONG,LONG,118,118
2026-07-01,OR5_LOW_LONG,LONG,118,118
2026-07-01,10D_IB_MID_LONG,LONG,118,118
2026-07-01,PD_VAL_LONG,LONG,118,118
2026-07-01,FLOOR_PIVOT_SHORT,SHORT,-182,-182
2026-07-01,PD_POC_SHORT,SHORT,-182,-182
2026-07-01,PD_IB_MID_SHORT,SHORT,-182,-182
2026-07-01,DAILY_OPEN_SHORT,SHORT,-182,-182
2026-07-01,MONTHLY_OPEN_SHORT,SHORT,-182,-182
2026-07-01,PD_VAH_SHORT,SHORT,78,78
2026-07-01,OR5_HIGH_SHORT,SHORT,78,78
2026-07-01,FLOOR_R1_SHORT,SHORT,78,78
2026-07-01,IB_HIGH_SHORT,SHORT,78,78
2026-07-01,PD_HIGH_SHORT,SHORT,78,78
2026-07-01,PD_IB_HIGH_SHORT,SHORT,118,118
2026-07-01,IB_LOW_LONG,LONG,78,78
2026-07-01,PD_LOW_LONG,LONG,23,23
2026-07-01,PD_CLOSE_LONG,LONG,23,23
2026-07-01,PD2_VAH_LONG,LONG,23,23
2026-07-01,IB_BULLISH,LONG,-420,-420
2026-07-01,OPEN_TEST_DRIVE_SHORT,SHORT,-425.6750000000029,-425.6750000000029
2026-07-01,VALUE_AREA_RESPONSIVE_SHORT,SHORT,-66,-66
2026-07-01,VALUE_AREA_RESPONSIVE_LONG,LONG,-13.5,-13.5
2026-07-01,TRT_SHORT,SHORT,-418.6200000000026,-418.6200000000026
2026-07-01,STOP_SWEEP_SHORT,SHORT,88,88
2026-07-01,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-07-02,OR5_HIGH_SHORT,SHORT,118,118
2026-07-02,PD_IB_LOW_LONG,LONG,118,118
2026-07-02,DAILY_OPEN_LONG,LONG,118,118
2026-07-02,10D_IB_MID_LONG,LONG,118,118
2026-07-02,FLOOR_R1_SHORT,SHORT,-182,-182
2026-07-02,PD_IB_MID_SHORT,SHORT,-182,-182
2026-07-02,PD_OR_MID_SHORT,SHORT,-182,-182
2026-07-02,MONTHLY_OPEN_SHORT,SHORT,78,78
2026-07-02,2D_POC_SHORT,SHORT,78,78
2026-07-02,PD_HIGH_SHORT,SHORT,118,118
2026-07-02,PD_IB_HIGH_SHORT,SHORT,118,118
2026-07-02,FLOOR_PIVOT_LONG,LONG,78,78
2026-07-02,5D_OR_MID_LONG,LONG,78,78
2026-07-02,PD_CLOSE_LONG,LONG,-182,-182
2026-07-02,PD_POC_LONG,LONG,118,-182
2026-07-02,PD_VAL_LONG,LONG,118,438
2026-07-02,PD_LOW_LONG,LONG,118,438
2026-07-02,IB_BULLISH,LONG,-487,-487
2026-07-02,OPEN_TEST_DRIVE_LONG,LONG,-283.5,-283.5
2026-07-02,TRT_SHORT,SHORT,1240.5,1240.5
2026-07-02,VWAP_MAGNET_LONG,LONG,-62,-62
2026-07-02,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-07-02,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-07-03,PD_VAH_LONG,LONG,-70,-70
2026-07-03,FLOOR_R1_LONG,LONG,-70,-70
2026-07-03,OR5_LOW_LONG,LONG,-70,-70
2026-07-03,DAILY_OPEN_LONG,LONG,-70,-70
2026-07-03,FLOOR_PIVOT_LONG,LONG,-56.5,-56.5
2026-07-03,PD_POC_LONG,LONG,-44,-44
2026-07-03,PD_VAL_LONG,LONG,-17.5,-17.5
2026-07-03,PD_CLOSE_LONG,LONG,-17.5,-17.5
2026-07-03,PD_HIGH_SHORT,SHORT,78,78
2026-07-03,OR5_HIGH_SHORT,SHORT,78,78
2026-07-03,PD_LOW_LONG,LONG,10.5,10.5
2026-07-03,IB_LOW_LONG,LONG,-11.5,-11.5
2026-07-03,IB_BULLISH,LONG,-83,-83
2026-07-03,OPEN_TEST_DRIVE_SHORT,SHORT,27,27
2026-07-03,STOP_SWEEP_LONG,LONG,-32,-32
2026-07-03,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-07-06,PD_IB_LOW_SHORT,SHORT,88,88
2026-07-06,5D_OR_MID_SHORT,SHORT,88,88
2026-07-06,DAILY_OPEN_LONG,LONG,88,88
2026-07-06,WEEKLY_OPEN_LONG,LONG,88,88
2026-07-06,FLOOR_S1_LONG,LONG,88,88
2026-07-06,PD2_VAH_SHORT,SHORT,-122,-122
2026-07-06,PD_VAL_SHORT,SHORT,-122,-122
2026-07-06,PD_IB_MID_SHORT,SHORT,-122,-122
2026-07-06,PD_CLOSE_SHORT,SHORT,88,88
2026-07-06,PD_IB_HIGH_SHORT,SHORT,88,88
2026-07-06,FLOOR_PIVOT_SHORT,SHORT,88,88
2026-07-06,OR5_HIGH_SHORT,SHORT,88,88
2026-07-06,10D_IB_MID_SHORT,SHORT,88,88
2026-07-06,PD_OR_MID_SHORT,SHORT,-122,-122
2026-07-06,PD_POC_SHORT,SHORT,58,58
2026-07-06,PD_VAH_SHORT,SHORT,88,88
2026-07-06,IB_HIGH_LONG,LONG,-122,-122
2026-07-06,PD_HIGH_SHORT,SHORT,58,58
2026-07-06,FLOOR_R1_SHORT,SHORT,58,58
2026-07-06,IB_BULLISH,LONG,240.5,240.5
2026-07-06,STOP_SWEEP_SHORT,SHORT,88,88
2026-07-06,STOP_SWEEP_LONG,LONG,-32,-32
2026-07-07,OR5_LOW_LONG,LONG,118,118
2026-07-07,PD_POC_LONG,LONG,78,78
2026-07-07,PD_VAH_SHORT,SHORT,118,118
2026-07-07,DAILY_OPEN_SHORT,SHORT,118,118
2026-07-07,FLOOR_PIVOT_LONG,LONG,118,118
2026-07-07,PD_CLOSE_LONG,LONG,-182,-182
2026-07-07,PD_VAL_LONG,LONG,78,78
2026-07-07,PW_LOW_LONG,LONG,78,78
2026-07-07,IB_LOW_SHORT,SHORT,-182,-182
2026-07-07,IB_BEARISH,SHORT,316.5,316.5
2026-07-07,OPEN_TEST_DRIVE_SHORT,SHORT,349,349
2026-07-07,STOP_SWEEP_LONG,LONG,-32,-32
2026-07-07,STOP_SWEEP_SHORT,SHORT,88,88
2026-07-08,PW_LOW_LONG,LONG,118,118
2026-07-08,FLOOR_PIVOT_SHORT,SHORT,78,78
2026-07-08,OR5_HIGH_SHORT,SHORT,78,78
2026-07-08,PD_POC_SHORT,SHORT,118,118
2026-07-08,PD_VAL_LONG,LONG,78,78
2026-07-08,OR5_LOW_LONG,LONG,78,78
2026-07-08,IB_LOW_LONG,LONG,78,78
2026-07-08,DAILY_OPEN_LONG,LONG,78,78
2026-07-08,FLOOR_S1_LONG,LONG,118,118
2026-07-08,PD_LOW_LONG,LONG,78,78
2026-07-08,IB_HIGH_SHORT,SHORT,118,118
2026-07-08,PD_IB_LOW_SHORT,SHORT,78,78
2026-07-08,PD_VAH_SHORT,SHORT,78,78
2026-07-08,PD_CLOSE_SHORT,SHORT,78,78
2026-07-08,PD_HIGH_SHORT,SHORT,61.5,61.5
2026-07-08,VALUE_AREA_RESPONSIVE_LONG,LONG,-44,-44
2026-07-08,TRT_SHORT,SHORT,217.5,217.5
2026-07-08,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-07-08,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-07-09,PD_VAL_SHORT,SHORT,-182,-182
2026-07-09,FLOOR_PIVOT_SHORT,SHORT,78,78
2026-07-09,PD_POC_SHORT,SHORT,78,78
2026-07-09,10D_IB_MID_LONG,LONG,-182,-182
